"","logFC","t","P.Value","Symbol"
"ENSG00000216921",-0.00259543134055905,-1.36025274849536,0.173756435024719,"AC131097.2"
"ENSG00000237940",-0.00280445150892161,-1.43234928694609,0.15205048964139,"LINC01238"
"ENSG00000261186",-0.000268466666800358,-0.254675220553682,0.798975063100714,"LINC01238"
"ENSG00000224918",-0.000485288867220137,-1.6129468573088,0.106762722069229,"AC066595.1"
"ENSG00000134121",-0.078982938714721,-7.49171403143689,6.91604568713535e-14,"CHL1"
"ENSG00000224957",-0.000835684018436366,-1.44922849438325,0.147280409101041,"LINC01266"
"ENSG00000235158",-2.13252237804348e-05,-0.488857285030839,0.624945004022418,"AC087430.1"
"ENSG00000134115",0.000266183310077529,0.114872452936364,0.908546707276378,"CNTN6"
"ENSG00000144619",-0.00876055900361914,-2.14769211758099,0.0317432843725863,"CNTN4"
"ENSG00000091181",0.000615856459555714,2.46716251392735,0.0136223667756668,"IL5RA"
"ENSG00000072756",-0.00311355285255503,-0.941120915855584,0.346647702215673,"TRNT1"
"ENSG00000113851",-0.0177560855702604,-2.87034080450162,0.00410211314489241,"CRBN"
"ENSG00000271870",-8.25134782061475e-05,-0.0320279738144987,0.974449877533427,"AC024060.1"
"ENSG00000223727",-5.79913217833406e-05,-0.620374250277817,0.535014408665778,"AC034195.1"
"ENSG00000144455",-0.00122815099337473,-0.333677802642187,0.738624179907709,"SUMF1"
"ENSG00000175928",-0.00685209639325441,-1.52429400563667,0.127441966527108,"LRRN1"
"ENSG00000170364",-0.00639291771733473,-1.98527968276766,0.0471191261274071,"SETMAR"
"ENSG00000231249",0.000150278428525309,1.03256837669776,0.301811210552218,"ITPR1-DT"
"ENSG00000150995",-0.0341086055198205,-3.58447502235654,0.000338096340706823,"ITPR1"
"ENSG00000235947",0.000342920991013276,0.92932988945895,0.352722890176609,"EGOT"
"ENSG00000235978",0.000205153653931365,0.10045246880694,0.919985541844763,"AC018816.1"
"ENSG00000235831",0.000344301897415087,0.427709284779618,0.668864735525286,"BHLHE40-AS1"
"ENSG00000134107",-0.0227534094890383,-2.79739726006804,0.00515369494274906,"BHLHE40"
"ENSG00000134108",-0.0433093067750334,-4.45460534097364,8.42399721089305e-06,"ARL8B"
"ENSG00000233912",0.000390273019161972,1.17161530070702,0.241357441138388,"AC026202.2"
"ENSG00000268509",-3.81446903754613e-05,-0.22104478579039,0.825058515026739,"AC026202.3"
"ENSG00000134109",0.00490721238996251,1.35408374113187,0.175716128914546,"EDEM1"
"ENSG00000229642",-4.97837467368104e-05,-0.594308435166787,0.55230867906203,"AC087857.1"
"ENSG00000226022",0.00028663037839599,1.63074211710314,0.102951400556269,"AC026167.1"
"ENSG00000189229",-4.5476404617917e-06,-0.107953125351001,0.914033333054478,"AC069277.1"
"ENSG00000226258",0.000315157781039203,1.29064236277774,0.196834024941923,"GRM7-AS3"
"ENSG00000196277",-0.00989861484929968,-2.58168552732065,0.00983489119913778,"GRM7"
"ENSG00000236202",-7.88169789945546e-05,-0.569273081934218,0.569173533366846,"GRM7-AS1"
"ENSG00000270207",0.000160980124842395,0.464412639199686,0.642354272915987,"AC068313.1"
"ENSG00000227110",-4.5562885925129e-05,-0.0755024590653975,0.939815260236192,"LMCD1-AS1"
"ENSG00000228351",-1.48480725901361e-05,-0.359693526627073,0.71907793858469,"AC018832.1"
"ENSG00000231401",-2.70323301739868e-05,-0.359694029912316,0.719077562178305,"AC023481.1"
"ENSG00000071282",0.0052116965438328,1.87735802217959,0.0604751870326024,"LMCD1"
"ENSG00000125046",-0.00124938837180333,-1.78534664423585,0.0742115098660865,"SSUH2"
"ENSG00000182533",7.55561702116538e-05,0.322321805035082,0.74721033974552,"CAV3"
"ENSG00000180914",-0.000684886166859881,-0.547313148704893,0.584166193079496,"OXTR"
"ENSG00000070950",-0.00115893518370707,-0.604958792710345,0.54520927781093,"RAD18"
"ENSG00000196220",-0.0133562331477263,-1.9908474651684,0.0465034003635995,"SRGAP3"
"ENSG00000235830",0.000261829540626046,0.60499471373089,0.545185410150477,"SRGAP3-AS4"
"ENSG00000254485",-0.000297653973108976,-0.688850864479257,0.490920500127693,"AC026191.1"
"ENSG00000206573",-0.00124964639665071,-0.336113658075804,0.736786649586294,"THUMPD3-AS1"
"ENSG00000134077",-0.00436474714787916,-1.06116189920126,0.288621746985267,"THUMPD3"
"ENSG00000168137",-0.00521728444851564,-1.35747815160373,0.174635804578169,"SETD5"
"ENSG00000156959",-0.0055549533935214,-1.20248563188786,0.229181446373185,"LHFPL4"
"ENSG00000163719",-0.00303184829404056,-0.740719176660961,0.458867404767962,"MTMR14"
"ENSG00000144550",-0.0142517143297394,-3.06856705464875,0.00215209629020688,"CPNE9"
"ENSG00000156983",-0.00425853971313687,-1.61506967596409,0.106302273719423,"BRPF1"
"ENSG00000114026",0.000644613266518676,0.180895518093667,0.856450361550509,"OGG1"
"ENSG00000134072",-0.0168996512490635,-2.08400041576262,0.0371654804354919,"CAMK1"
"ENSG00000171148",-0.0110288200934079,-1.3988134695043,0.161875479930923,"TADA3"
"ENSG00000241553",-0.0165680022684431,-1.57600973896675,0.115030243504451,"ARPC4"
"ENSG00000250151",-4.14641071824727e-05,-0.37715169821497,0.706062564691382,"ARPC4-TTLL3"
"ENSG00000214021",-0.00502420864660976,-2.2809531055026,0.0225556455449631,"TTLL3"
"ENSG00000269886",-0.0019979240032196,-2.1466749818643,0.0318242329683671,"AC022382.1"
"ENSG00000156990",-0.0124217233784293,-2.20854751583877,0.0272109043213449,"RPUSD3"
"ENSG00000187288",0.0365982586955573,10.0728609486386,7.69748390606932e-24,"CIDEC"
"ENSG00000171135",-0.00505969451474223,-0.979637265393394,0.327270211341087,"JAGN1"
"ENSG00000163701",-0.000775162106623774,-0.439200459493086,0.660518297543519,"IL17RE"
"ENSG00000163702",0.00423517925815493,1.43118709126675,0.152383205953939,"IL17RC"
"ENSG00000163703",-0.017696464573049,-2.36131413154211,0.0182143266627635,"CRELD1"
"ENSG00000163704",-0.0151573974509259,-2.58430727771556,0.00976044833554441,"PRRT3"
"ENSG00000230082",0.000347902811967698,0.388617557667636,0.69756082500405,"PRRT3-AS1"
"ENSG00000269982",-0.000182448123318417,-0.662443508418713,0.507690254016856,"AC018809.2"
"ENSG00000125037",-0.0427239028551815,-5.31019197625123,1.10002933455926e-07,"EMC3"
"ENSG00000206567",-0.000293187172750047,-0.211516880208734,0.832484872547458,"AC022007.1"
"ENSG00000144554",-0.000643881634474173,-0.568231605812114,0.569880409315091,"FANCD2"
"ENSG00000163705",0.000243036990528812,0.92852144319014,0.353141885998837,"FANCD2OS"
"ENSG00000254999",-0.0176905165631209,-1.5126675896544,0.130370794184061,"BRK1"
"ENSG00000134086",0.000613336501330677,0.348084152471281,0.727778533850823,"VHL"
"ENSG00000134070",-0.00370952283072562,-1.8600892619647,0.0628790978772036,"IRAK2"
"ENSG00000157014",-0.00674116842642403,-1.40696505741253,0.159444317976097,"TATDN2"
"ENSG00000231177",0.00108270265303345,1.29959539339033,0.193746010206353,"LINC00852"
"ENSG00000157017",0.00110928332054617,1.64267260210638,0.100457334518882,"GHRL"
"ENSG00000240288",0.00127271229430043,2.03734516671076,0.0416210164408072,"GHRLOS"
"ENSG00000157020",-0.00104231540670095,-0.168923675168193,0.865857398708328,"SEC13"
"ENSG00000157087",-0.0747022780083833,-6.00782052570327,1.89403150862737e-09,"ATP2B2"
"ENSG00000226567",0.000316583472629262,1.74345339999401,0.0812609417203698,"LINC00606"
"ENSG00000132164",0.00278878788889082,0.766699173668287,0.443264219830029,"SLC6A11"
"ENSG00000157103",-0.0607730759749344,-5.48711530049994,4.10639818353828e-08,"SLC6A1"
"ENSG00000196639",0.00274838568224269,1.04256226981095,0.297156397502492,"HRH1"
"ENSG00000197548",-0.00474894387210133,-0.972400653574976,0.330856237253778,"ATG7"
"ENSG00000144560",-0.00398884159971331,-0.682238102679614,0.495091744359899,"VGLL4"
"ENSG00000271716",-3.10860874830895e-05,-0.359694082925883,0.719077522529531,"AC022001.2"
"ENSG00000272483",0.000555358845245949,2.6816813429504,0.00732786110960461,"AC022001.3"
"ENSG00000144559",-0.00789603092885612,-2.6489054657357,0.00807797242051318,"TAMM41"
"ENSG00000157152",-0.0601372367350499,-4.8667647630441,1.13804537426003e-06,"SYN2"
"ENSG00000157150",0.0094989908822334,3.96726564607608,7.28089845589659e-05,"TIMP4"
"ENSG00000132170",0.00711813659352055,3.79204386094824,0.000149598012980279,"PPARG"
"ENSG00000154743",-0.006765089119353,-2.41437544699852,0.0157659799749646,"TSEN2"
"ENSG00000225526",-0.000193804999852873,-0.200351548113879,0.841206511124064,"MKRN2OS"
"ENSG00000075975",-0.00330164516607095,-0.731769058924951,0.464313161082111,"MKRN2"
"ENSG00000132155",-0.00610535977315933,-1.12769873447659,0.25945288997153,"RAF1"
"ENSG00000088726",-0.000420908396761176,-0.907933874244867,0.363917782876856,"TMEM40"
"ENSG00000144712",-0.015614113085719,-4.03872047770055,5.38282262087515e-05,"CAND2"
"ENSG00000272263",-0.000618793448806077,-0.986648522409867,0.323820018772322,"AC034198.2"
"ENSG00000144713",0.0816943787332419,6.30148087120562,2.97403298928627e-10,"RPL32"
"ENSG00000232746",0.00101126278873187,1.93883752874875,0.0525270624549454,"LINC02022"
"ENSG00000144711",-0.0534894695608297,-5.00761669342202,5.53058806440198e-07,"IQSEC1"
"ENSG00000132182",-0.00494037833467623,-1.52069260295167,0.128343677214369,"NUP210"
"ENSG00000244502",-7.15308006747634e-06,-0.166880982630311,0.867464410002392,"HDAC11-AS1"
"ENSG00000163517",-0.0201217388922978,-2.8952270351149,0.00379057638401503,"HDAC11"
"ENSG00000163520",0.00416955102216506,1.17953321142239,0.238191850015811,"FBLN2"
"ENSG00000224514",-0.000193828866459118,-0.230172521820649,0.817958707984741,"LINC00620"
"ENSG00000154764",0.00388034147649397,1.2259472254205,0.220224636277028,"WNT7A"
"ENSG00000163528",-0.00609149143445496,-1.53364571555162,0.125123520378354,"CHCHD4"
"ENSG00000170876",-0.00271185762908831,-0.619141750568663,0.535825961690752,"TMEM43"
"ENSG00000268279",-6.84770829826628e-05,-0.355379953237778,0.722306548948822,"AC090004.1"
"ENSG00000228242",0.000449676477054732,1.67175367462231,0.0945795167510817,"AC093495.1"
"ENSG00000154767",-0.000905977564733421,-0.243923293650197,0.807291285690413,"XPC"
"ENSG00000170860",-0.00976287956078751,-1.12176575074639,0.261967744039967,"LSM3"
"ENSG00000255021",0.000295975514110838,1.51216286199676,0.130499114028917,"AC093496.1"
"ENSG00000131389",-0.00489994350344992,-1.55027832621898,0.121081414486789,"SLC6A6"
"ENSG00000144596",-0.00134215197848482,-0.609598681636554,0.54213061202932,"GRIP2"
"ENSG00000154781",0.00104117289674578,0.364087482791737,0.715794310281257,"CCDC174"
"ENSG00000131379",-7.14164834257165e-06,-0.107953248834575,0.914033235101803,"C3orf20"
"ENSG00000154783",0.000171107970480615,0.0921675168836641,0.92656533608171,"FGD5"
"ENSG00000225733",-0.0227863261427745,-2.40620676982403,0.0161229473145871,"FGD5-AS1"
"ENSG00000177463",-0.0110079456103302,-2.16886247301877,0.0300980900439712,"NR2C2"
"ENSG00000131368",-0.00659998292729781,-0.952786846309188,0.340702946773033,"MRPS25"
"ENSG00000131381",-0.00577693439209408,-1.01058091792129,0.312222219778905,"RBSN"
"ENSG00000131375",-0.00119151409590572,-0.362960945742981,0.716635679624369,"CAPN7"
"ENSG00000224660",-4.026997253689e-05,-0.0233178606329159,0.981396823179246,"SH3BP5-AS1"
"ENSG00000131370",-0.0118580002093958,-1.78827014179078,0.073738830107751,"SH3BP5"
"ENSG00000206562",-0.0001867959739135,-0.0594989981391324,0.95255491467951,"METTL6"
"ENSG00000144597",-0.0115675669693249,-2.38658712426539,0.0170094821847861,"EAF1"
"ENSG00000249786",-0.000970827290894073,-0.70132519365989,0.483103543313409,"EAF1-AS1"
"ENSG00000206561",0.00171757932558399,0.775490865827169,0.438053536096323,"COLQ"
"ENSG00000131373",-0.0018429426852697,-0.579499634607856,0.562254851772934,"HACL1"
"ENSG00000169814",-0.00086314368253752,-0.262492511320706,0.792942900764467,"BTD"
"ENSG00000206560",-0.00813059773510796,-1.70273821653872,0.0886236368037926,"ANKRD28"
"ENSG00000131386",0.00417092655393739,1.24809601971553,0.212002071156669,"GALNT15"
"ENSG00000154813",-0.00427266428662679,-1.06842771271804,0.285333071981748,"DPH3"
"ENSG00000154814",-0.00385519540932206,-1.63300116293743,0.102475405091635,"OXNAD1"
"ENSG00000131378",-0.0129824293978974,-2.37093868375041,0.0177469557996349,"RFTN1"
"ENSG00000271964",-0.00163551192056904,-1.80772363764582,0.0706558706339928,"AC090948.1"
"ENSG00000272498",-0.000268184655442102,-1.16047598321159,0.24586092086877,"AC090948.2"
"ENSG00000272529",-0.000150514823661484,-0.276483366958151,0.78217804067584,"AC090948.3"
"ENSG00000092345",-9.79152152624245e-05,-0.556343448296466,0.577978721204898,"DAZL"
"ENSG00000229271",-5.24771081483381e-05,-0.659127776531645,0.509816927570333,"AC091493.1"
"ENSG00000154822",-0.0059925568405823,-1.3056839723142,0.191666398159712,"PLCL2"
"ENSG00000131374",-0.0133138311300146,-2.19541050934831,0.0281390017043527,"TBC1D5"
"ENSG00000182568",-0.0198257315427535,-2.37379272012351,0.0176103987009513,"SATB1"
"ENSG00000183960",0.00185553163547603,0.918319039655512,0.358456542700986,"KCNH8"
"ENSG00000163576",0.00105246383208001,0.936585811570072,0.34897643281917,"EFHB"
"ENSG00000144566",-0.0275247621411786,-3.61766554794747,0.000297581444528032,"RAB5A"
"ENSG00000183977",-5.18649741535715e-06,-0.118602237422443,0.905590996075123,"PP2D1"
"ENSG00000114166",-0.00384186161603069,-0.823730821968841,0.410096673656686,"KAT2B"
"ENSG00000129810",0.000641440248424602,1.0357612452036,0.300318834614298,"SGO1"
"ENSG00000282987",-1.18974571124885e-05,-0.132968473611665,0.894218878856374,"AC099753.1"
"ENSG00000151789",-0.0119839798269086,-2.51454711285634,0.0119218260781516,"ZNF385D"
"ENSG00000233153",0.000293483104628191,1.44579861066291,0.148240318450478,"UBE2E2-AS1"
"ENSG00000182247",-0.00935731091206618,-1.26827068183712,0.204707542562602,"UBE2E2"
"ENSG00000223791",0.00077483858027438,2.24014502181269,0.0250861320556022,"UBE2E1-AS1"
"ENSG00000170142",-0.00625996643539916,-0.994135026528686,0.320162218113166,"UBE2E1"
"ENSG00000197885",-0.00806880716500967,-1.32814366422467,0.184137056627573,"NKIRAS1"
"ENSG00000174748",0.00771638757734648,0.547932218582517,0.583741029702281,"RPL15"
"ENSG00000174738",-0.0272318643833165,-4.0765167111481,4.57899773886053e-05,"NR1D2"
"ENSG00000224074",-7.24400878896905e-06,-0.118602340631272,0.905590914303984,"LINC00691"
"ENSG00000151090",-0.0113508209818325,-1.56403742765642,0.117815465927749,"THRB"
"ENSG00000272554",-0.000268846548359558,-1.06867318063297,0.285222411763985,"AC012087.1"
"ENSG00000077092",-0.0111087070466977,-2.65375202129998,0.00796289012184216,"RARB"
"ENSG00000077097",-0.0243574571485901,-3.04482273340844,0.00232945398190196,"TOP2B"
"ENSG00000151092",-0.00619480795940504,-1.64010654631196,0.100989662140652,"NGLY1"
"ENSG00000151093",-0.000120563009170414,-0.0444523149249804,0.964544049112952,"OXSM"
"ENSG00000225386",-4.49489474070404e-05,-0.144036702973661,0.885472100381987,"AC099754.1"
"ENSG00000179796",-0.00272935450157463,-0.826151599141075,0.408722265542198,"LRRC3B"
"ENSG00000234165",-4.04708376899505e-05,-0.350806735864334,0.725734905096281,"AC114877.1"
"ENSG00000163491",6.87501634268064e-05,0.0466595521643356,0.962784764803761,"NEK10"
"ENSG00000033867",-0.00281300256704697,-0.834880420804259,0.403789254460219,"SLC4A7"
"ENSG00000271943",-0.000337807497090645,-1.27120181469765,0.203663109514268,"AC098614.4"
"ENSG00000272282",-9.9588335893255e-05,-0.454983701258463,0.649123051852486,"LINC02084"
"ENSG00000163508",-0.00016426962553884,-0.484353357947614,0.628137355691338,"EOMES"
"ENSG00000235493",-4.13962854538732e-05,-0.488857929403364,0.624944547796886,"LINC01967"
"ENSG00000187118",-0.00716050828419423,-1.21434626980589,0.224621583629964,"CMC1"
"ENSG00000163512",-0.0173694926213844,-2.92590797481287,0.00343615691211118,"AZI2"
"ENSG00000206559",-0.00119907104100824,-1.1191432252378,0.26308472241208,"ZCWPW2"
"ENSG00000283563",-0.000190753031248016,-1.15549636187656,0.247893055759578,"AC098650.1"
"ENSG00000144642",-0.00152020284310791,-0.572742367347343,0.566821867698641,"RBMS3"
"ENSG00000235904",-0.000403397673649004,-0.681732368428296,0.495411532589016,"RBMS3-AS3"
"ENSG00000227260",-4.9414654291545e-05,-0.394718359149195,0.69305253099705,"LINC01985"
"ENSG00000163513",-0.00103966169093636,-0.285768933433486,0.775056354640599,"TGFBR2"
"ENSG00000144644",0.000180344181539647,1.06412679209101,0.287276695056391,"GADL1"
"ENSG00000163527",-0.0145466497113037,-2.41671058123147,0.0156652218046296,"STT3B"
"ENSG00000144645",-0.00875177722965297,-2.71437228963863,0.00664255542533104,"OSBPL10"
"ENSG00000197385",0.000870542396945948,1.12087973032731,0.262344748151066,"ZNF860"
"ENSG00000152642",-0.00937240962884537,-1.56718404937854,0.117078364135712,"GPD1L"
"ENSG00000170293",-0.00494902394643181,-1.94613201535316,0.0516447948690488,"CMTM8"
"ENSG00000153551",0.00106487597133572,0.57482622163693,0.565411563631664,"CMTM7"
"ENSG00000091317",0.00308093571706308,0.895744260966252,0.370393921727922,"CMTM6"
"ENSG00000144635",-0.023341086865985,-3.62987624338015,0.000283855873656264,"DYNC1LI1"
"ENSG00000182973",-0.000749654731308772,-0.234993205048182,0.814215023942686,"CNOT10"
"ENSG00000206557",-0.000692875157951542,-0.772101586408289,0.440058118532954,"TRIM71"
"ENSG00000183813",-1.71135815840344e-05,-0.166881238581788,0.867464208607764,"CCR4"
"ENSG00000170266",-0.0160750691518289,-3.52386484183807,0.000425702180471727,"GLB1"
"ENSG00000188167",0.000454743088084218,1.19772965181772,0.231028280947375,"TMPPE"
"ENSG00000170275",-0.00902535048060616,-1.55917025150291,0.11896277708699,"CRTAP"
"ENSG00000272149",0.00026291902461766,1.63007847751998,0.103091567332864,"AC112211.1"
"ENSG00000173705",-0.0033988003936745,-1.09253297751919,0.27460446558662,"SUSD5"
"ENSG00000153558",-0.00366660736253832,-0.586740133915435,0.557381047922934,"FBXL2"
"ENSG00000153560",-0.0167605146505181,-2.87119219001277,0.00409108235786882,"UBP1"
"ENSG00000163539",-0.0375914077323476,-3.79404270368322,0.000148398540446418,"CLASP2"
"ENSG00000271324",0.000441142651261261,0.576027965534747,0.564599018658946,"AC112220.3"
"ENSG00000271643",0.000389457645399411,1.26632248925844,0.205403881930215,"AC112220.4"
"ENSG00000271020",-0.000121544327736858,-0.347348427033037,0.728331118061013,"AC112220.2"
"ENSG00000170248",-0.0207759899914044,-3.44419137719463,0.000573266091298826,"PDCD6IP"
"ENSG00000226320",-2.50711223950351e-05,-0.320871147270471,0.74830945680802,"LINC01811"
"ENSG00000236452",-8.21558468144311e-05,-0.68573135435767,0.492885890288613,"AC123023.1"
"ENSG00000172995",-0.0296465128799616,-3.34080127498265,0.000836015835053477,"ARPP21"
"ENSG00000144681",-0.000180471771599148,-0.288902759757847,0.772657057265813,"STAC"
"ENSG00000163673",0.000699009375511272,0.426732419735422,0.669576175650197,"DCLK3"
"ENSG00000279727",0.000264515050055587,0.350490117885934,0.725972465260266,"LINC02033"
"ENSG00000168016",-0.00498359310056212,-1.92333916567426,0.054443461726392,"TRANK1"
"ENSG00000272334",-3.39489644055764e-05,-0.318236960523655,0.750306602852211,"AC011816.2"
"ENSG00000178567",-0.0161324177106832,-2.38478718803177,0.0170929173527669,"EPM2AIP1"
"ENSG00000076242",-0.0042774355001932,-1.03506703014289,0.300642897856988,"MLH1"
"ENSG00000093167",-0.0128865798887174,-2.61587728138746,0.0089026789505063,"LRRFIP2"
"ENSG00000271993",0.000505531046981111,0.693110693916304,0.48824348870526,"AC126118.1"
"ENSG00000271653",-0.00098630179548117,-1.28584607587052,0.198503078084389,"AC097359.3"
"ENSG00000270194",0.000403453868161731,0.605117807430717,0.545103624687209,"AC097359.2"
"ENSG00000144674",0.0151949724109953,2.59727696361124,0.00939952028767769,"GOLGA4"
"ENSG00000144668",-0.000672677758240816,-0.254710703430312,0.798947655546399,"ITGA9"
"ENSG00000144677",-0.0105244986112561,-2.41543394607131,0.0157202366215268,"CTDSPL"
"ENSG00000136059",-0.00588269039757436,-1.54210224889074,0.123055435253067,"VILL"
"ENSG00000187091",0.00489655680625265,1.55507416147337,0.119935095331058,"PLCD1"
"ENSG00000008226",0.000430994231570038,0.447767862749144,0.654322788908159,"DLEC1"
"ENSG00000060971",-0.0311298708249984,-4.5806774883264,4.64652259733786e-06,"ACAA1"
"ENSG00000172936",-0.00269475480980332,-1.19968323726409,0.230268392044023,"MYD88"
"ENSG00000172939",-0.01450439624218,-3.55679456446678,0.000375774013496719,"OXSR1"
"ENSG00000144671",-0.00156890741342566,-2.1680261420726,0.0301616650012027,"SLC22A14"
"ENSG00000093217",0.00115218027786639,1.03694191592863,0.299768226250826,"XYLB"
"ENSG00000229589",-0.000759670448648713,-1.24939949383771,0.211525173136176,"ACVR2B-AS1"
"ENSG00000114739",-0.00299480888924403,-1.13850878308431,0.254913857152276,"ACVR2B"
"ENSG00000157036",-0.00251938334839196,-1.33142436310383,0.183055830980985,"EXOG"
"ENSG00000183873",-0.000152803066495829,-0.147855403032019,0.882457514441301,"SCN5A"
"ENSG00000185313",0.000194460688257524,2.10912032173996,0.0349394361211009,"SCN10A"
"ENSG00000168356",-0.00115564953731871,-1.62484516386114,0.104202214630644,"SCN11A"
"ENSG00000114742",0.00289914660079557,0.508151453826089,0.611349501779342,"WDR48"
"ENSG00000114745",-0.00774287130200672,-1.56929302651523,0.116586362576027,"GORASP1"
"ENSG00000168026",-0.00144349161710081,-0.85563163900676,0.392205895858558,"TTC21A"
"ENSG00000144655",-0.00688027273410168,-2.00049458710347,0.0454525866308528,"CSRNP1"
"ENSG00000284669",3.39017828175243e-05,0.0616273654971532,0.950859844107591,"AC092053.3"
"ENSG00000283849",-0.000229523610820333,-0.53397998916923,0.593357887165261,"AC092053.2"
"ENSG00000168334",-0.000338267984980743,-1.0119536570369,0.31156538618827,"XIRP1"
"ENSG00000168329",-0.00236348245420875,-0.54520288064722,0.585616560072951,"CX3CR1"
"ENSG00000144659",-0.000506087223591666,-0.103603051902246,0.917484804668277,"SLC25A38"
"ENSG00000168028",-0.00843389420304335,-0.591790017187417,0.553994035970417,"RPSA"
"ENSG00000168314",-0.00565825787030895,-0.566669004619502,0.570941770668946,"MOBP"
"ENSG00000170011",-0.0179244687441182,-3.85547605335812,0.000115657289737004,"MYRIP"
"ENSG00000114784",-0.036258737404084,-3.43604684236502,0.000590775540954534,"EIF1B"
"ENSG00000223797",0.00362132030127412,1.07369325319215,0.282965661151613,"ENTPD3-AS1"
"ENSG00000168032",0.00174214538209715,0.442905020412656,0.657836460482984,"ENTPD3"
"ENSG00000188846",0.0706252314202306,4.93026290878484,8.23965003546218e-07,"RPL14"
"ENSG00000177873",0.000390325701360577,0.388639071370313,0.697544908191056,"ZNF619"
"ENSG00000177842",-0.00176464468736,-1.51558809982269,0.129630217343243,"ZNF620"
"ENSG00000172888",-0.00649785877307304,-2.66947467224728,0.00759959294846264,"ZNF621"
"ENSG00000168036",-0.0403431332457928,-3.3737467085472,0.000742120263752816,"CTNNB1"
"ENSG00000168038",0.000969626955322185,0.63445972080043,0.525783912700483,"ULK4"
"ENSG00000182606",-0.0135252928950432,-1.91914749750947,0.0549716772585003,"TRAK1"
"ENSG00000187094",-0.0427275012416476,-3.02978668841235,0.0024485855564671,"CCK"
"ENSG00000281160",-0.00524647652722434,-1.72180114902667,0.0851120814667285,"AC018358.1"
"ENSG00000157093",-0.000258506106100037,-0.426958402668529,0.669411568358045,"LYZL4"
"ENSG00000114812",-0.0047304483797658,-0.915657447522382,0.35985125609067,"VIPR1"
"ENSG00000232354",0.000270212782022366,2.14341713693379,0.0320847004639534,"VIPR1-AS1"
"ENSG00000093183",-0.0107811581010184,-1.95542606767323,0.0505386786433489,"SEC22C"
"ENSG00000008324",-0.0166648933335397,-2.74953771016094,0.00597020402015537,"SS18L2"
"ENSG00000114857",0.00130904577235833,0.284609178661431,0.77594482381048,"NKTR"
"ENSG00000230084",0.00490237807034079,1.87000620755234,0.0614891251468877,"AC006059.1"
"ENSG00000114853",0.00234646672124849,0.960404962743843,0.336856348454988,"ZBTB47"
"ENSG00000157119",0.000212090587061695,0.907929980437122,0.363919840220352,"KLHL40"
"ENSG00000244607",0.000837115527879495,0.554407294009976,0.57930275539111,"CCDC13"
"ENSG00000010282",-0.00204355621070226,-0.496015416818156,0.619885837559577,"HHATL"
"ENSG00000230970",7.35366978957358e-05,0.375021044139347,0.70764649666131,"HHATL-AS1"
"ENSG00000173811",-0.000923909692692817,-1.49955778813077,0.133735660066306,"CCDC13-AS1"
"ENSG00000225611",-2.45944769564101e-07,-0.000833978126991067,0.999334585320978,"LINC02158"
"ENSG00000181061",-0.0358143664799654,-3.10672440717508,0.00189284551415039,"HIGD1A"
"ENSG00000235288",-1.44200094985337e-05,-0.359693483201954,0.719077971062285,"AC099329.1"
"ENSG00000144648",0.00219182398610369,1.89895957473663,0.0575758674717696,"ACKR2"
"ENSG00000240747",0.00329955213732488,2.23652793714014,0.0253218494867757,"KRBOX1"
"ENSG00000180432",-1.05283039948125e-05,-0.132968457903228,0.894218891279514,"CYP8B1"
"ENSG00000182983",0.000921171884070451,0.667774374404043,0.504280883037943,"ZNF662"
"ENSG00000144649",-0.00181541139004344,-1.08318932539729,0.278729915894696,"FAM198A"
"ENSG00000144647",-0.00401920415624739,-0.657672834167653,0.510751581014137,"POMGNT2"
"ENSG00000163788",-0.01392220289004,-2.40441687394711,0.0162021072215049,"SNRK"
"ENSG00000271941",0.000534827433151675,0.781565570416087,0.434473837653943,"AC104184.1"
"ENSG00000234617",-0.000206069176261334,-1.20837254418751,0.226910034043966,"SNRK-AS1"
"ENSG00000160746",-0.00296290781398883,-0.737549067130997,0.460792172868056,"ANO10"
"ENSG00000011198",-0.00469485331069561,-1.53808048157013,0.12403562381063,"ABHD5"
"ENSG00000271192",0.000504758179350249,1.00225622721558,0.316224982610616,"AC006058.2"
"ENSG00000272121",-0.00166352620645761,-1.01509909813616,0.310063781434748,"AC006058.3"
"ENSG00000261786",-0.00270983141401272,-1.1191478132196,0.263082765446101,"AC006058.1"
"ENSG00000173769",-0.00012385017731171,-0.656912897114009,0.511240119582969,"TOPAZ1"
"ENSG00000271937",-0.000695029114802622,-0.953315615468265,0.340435051330469,"AC104187.1"
"ENSG00000179152",-0.00549778423571823,-1.5025871808463,0.13295220398152,"TCAIM"
"ENSG00000185219",-0.00486590170063477,-1.30972092912078,0.190296619013237,"ZNF445"
"ENSG00000178917",0.00225341758449044,3.87823632029936,0.00010535866337077,"ZNF852"
"ENSG00000196345",5.20968138615663e-05,0.0393113184518516,0.968642348607449,"ZKSCAN7"
"ENSG00000236869",-0.000516099718832401,-1.38228059288352,0.166892086471199,"AC099669.1"
"ENSG00000144792",0.00127880045429285,1.00709155254701,0.313895929739502,"ZNF660"
"ENSG00000186448",0.00130515305340637,0.485677075836437,0.627198388185189,"ZNF197"
"ENSG00000169981",-0.00114879762751769,-0.694614433257964,0.487300374858223,"ZNF35"
"ENSG00000272077",-0.00147831690222421,-1.12884610894231,0.258968480434838,"AC124045.1"
"ENSG00000196653",-0.00248945494197199,-1.80549783568894,0.0710031664822766,"ZNF502"
